STRATUM,ADM_STATE,STATE,TRUCKTYPE,TABTRUCKS,HB_STATE,BODYTYPE,ADM_MODELYEAR,VIUS_GVW,MILES_ANNL,MILES_LIFE,MPG,OPCLASS,OPCLASS_MTR,OPCLASS_OWN,OPCLASS_PSL,OPCLASS_PVT,OPCLASS_RNT,TRANSMSSN, TRIP_PRIMARY,TRIP0_50,TRIP051_100,TRIP101_200,TRIP201_500,TRIP500MORE, ADM_MAKE,BUSINESS
11,01,AL,1,3625.7683,AL,01,06,01,15000,80000,17,5,0,0,100,0,0,1,2,50,40,9,0,0,03, 
11,01,AL,1,3625.7683,AL,01,09,02,12803,122000,16,5,0,0,100,0,0,2,2,100,0,0,0,0,01, 
11,01,AL,1,3625.7683,AL,01,16,01,4000,99000,21,5,0,0,100,0,0,2,2,100,0,0,0,0,04, 
11,01,AL,1,3625.7683,AL,01,11,03,5225,112888,18,5,0,0,60,40,0,1,2,100,0,0,0,0,06, 
11,01,AL,1,3625.7683,AL,01,04,03,9000,36600,13,5,0,0,95,5,0,1,3,0,85,0,0,10,01, 
11,01,AL,1,3625.7683,AL,01,03,01,15000,50000,16,1,0,0,0,100,0,1,2,100,0,0,0,0,01,09
11,01,AL,1,3625.7683,AL,01,17,01,600,127396,12.5,5,0,0,100,0,0,1,2,98,0,0,0,0,03, 
11,01,AL,1,3625.7683,AL,01,17,01,10,78000,10,5,0,0,100,0,0,1,2,100,0,0,0,0,04, 
11,01,AL,1,3625.7683,AL,01,15,01,1000,242600,16,5,0,0,95,5,0,1,2,80,15,3,2,0,01, 
11,01,AL,1,3625.7683,AL,01,07,01,40000,104875,15,5,0,0,100,0,0,1,7,.,.,.,.,.,04, 
11,01,AL,1,3625.7683,AL,01,07,03,12884,201000,17,5,0,0,100,0,0,1,3,0,100,0,0,0,01, 
11,01,AL,1,3625.7683,AL,01,17,01,581,152531,9,5,0,0,100,0,0,1,2,100,0,0,0,0,01, 
11,01,AL,1,3625.7683,AL,01,03,01,25000,115000,17,5,0,0,100,0,0,1,2,85,0,5,10,0,01, 
11,01,AL,1,3625.7683,AL,01,17,01,3840,88365,18,5,0,0,100,0,0,1,2,100,0,0,0,0,01, 
11,01,AL,1,3625.7683, ,01,07,02,12000,78000,20,5,0,0,100,0,0,1,2,98,0,1,0,0,04, 
11,01,AL,1,3625.7683,AL,01,06,02,7000,60000,19,5,0,0,100,0,0,2,2,100,0,0,0,0,04, 
11,01,AL,1,3625.7683,AL,01,02,01,8673,13650,16.5,5,0,0,100,0,0,1,2,80,15,0,5,0,04, 
11,01,AL,1,3625.7683, ,01,05,01,20000,105000,12,5,0,0,100,0,0,1,2,50,0,0,0,30,01, 
11,01,AL,1,3625.7683,AL,20,17,07,3000,150000,10.3,1,0,0,0,100,0, ,2,95,0,0,0,0,01, 
11,01,AL,1,3625.7683, ,01,04,02,2000,22000,.,5,0,0,100,0,0, ,3,0,90,0,10,0,06, 
11,01,AL,1,3625.7683, ,01,17,01,100,200000,16,5,0,0,100,0,0,2,2,100,0,0,0,0,06, 
11,01,AL,1,3625.7683,AL,01,01,01,19000,33000,18,5,0,0,100,0,0,1,2,80,0,10,10,0,18, 
11,01,AL,1,3625.7683,AL,01,17,01,5000,203000,16,5,0,0,100,0,0,2,2,100,0,0,0,0,04, 
11,01,AL,1,3625.7683,AL,01,06,02,5550,70000,17,1,0,0,30,70,0,1,2,70,0,0,0,0,01,06
11,01,AL,1,3625.7683,AL,01,17,01,2000,130190,25,5,0,0,100,0,0,2,2,100,0,0,0,0,04, 
11,01,AL,1,3625.7683,AL,01,01,01,10000,22000,16,5,0,0,100,0,0, ,2,70,15,10,5,0,01, 
11,01,AL,1,3625.7683,AL,01,05,01,17000,88000,15,5,0,0,100,0,0,1,2,70,15,10,5,0,01, 
11,01,AL,1,3625.7683,AL,01,03,01,13208,22000,15,5,0,0,100,0,0,1,2,40,20,20,20,0,04, 
11,01,AL,1,3625.7683,AL,01,09,01,25000,144000,22.5,5,0,0,50,50,0,1,4,25,25,50,0,0,04, 
11,01,AL,1,3625.7683,AL,01,06,01,14483,100120,14.4,5,0,0,100,0,0,1,2,100,0,0,0,0,04, 
11,01,AL,1,3625.7683, ,01,15,01,0,69996,.,6,.,.,.,.,.,1,8,.,.,.,.,.,01, 
11,01,AL,1,3625.7683,AL,01,17,01,7068,187068,22,5,0,0,100,0,0,2,2,100,0,0,0,0,06, 
11,01,AL,1,3625.7683,AL,01,17,01,27692,121150,15.3,5,0,0,100,0,0,2,3,35,65,0,0,0,04, 
11,01,AL,1,3625.7683,AL,01,08,01,31075,204237,16,5,0,0,100,0,0,1,2,100,0,0,0,0,06, 
11,01,AL,1,3625.7683,AL,01,13,01,3150,106345,23.1,5,0,0,100,0,0,2,2,100,0,0,0,0,15, 
11,01,AL,1,3625.7683,AL,01,07,01,17000,121228,19,5,0,0,100,0,0,2,2,65,25,10,0,0,04, 
11,01,AL,1,3625.7683,AL,01,09,01,15000,109108,19,5,0,0,100,0,0,2,3,20,80,0,0,0,13, 
11,01,AL,1,3625.7683, ,01,17,01,6406,138601,.,5,0,0,100,0,0, ,7,.,.,.,.,.,15, 
11,01,AL,1,3625.7683,AL,01,02,01,8000,17000,18,1,0,0,50,50,0,1,7,.,.,.,.,.,04,06
11,01,AL,1,3625.7683,AL,01,12,01,40000,148000,14,1,0,0,0,100,0,1,2,100,0,0,0,0,04,05
11,01,AL,1,3625.7683,AL,01,02,01,30000,58000,27,5,0,0,100,0,0,2,7,.,.,.,.,.,18, 
11,01,AL,1,3625.7683,AL,01,17,01,10000,130190,12,5,0,0,100,0,0,1,2,100,0,0,0,0,04, 
11,01,AL,1,3625.7683, ,01,17,02,240,150424,.,5,0,0,100,0,0, ,7,.,.,.,.,.,04, 
11,01,AL,1,3625.7683,AL,01,17,01,2063,200000,18.7,5,0,0,100,0,0,1,1,25,0,0,0,0,01, 
12,01,AL,2,3359.2766,AL,04,04,01,23164,57955,16,1,0,0,0,100,0,1,4,20,30,40,10,0,04,07
12,01,AL,2,3359.2766, ,04,09,01,8000,116000,18,5,0,0,100,0,0,1,2,95,5,0,0,0,04, 
12,01,AL,2,3359.2766,AL,02,06,01,25000,136000,20,5,0,0,100,0,0,1,2,80,5,5,5,5,03, 
12,01,AL,2,3359.2766,AL,04,09,01,13000,85400,22,5,0,0,100,0,0,2,2,100,0,0,0,0,01, 
12,01,AL,2,3359.2766,AL,04,13,02,34637,104637,25,1,0,0,0,100,0,2,2,100,0,0,0,0,04, 
12,01,AL,2,3359.2766,AL,04,01,01,15000,19000,14,5,0,0,100,0,0,1,2,80,0,15,5,0,01, 
12,01,AL,2,3359.2766,AL,04,13,02,6000,85000,13,1,0,0,40,60,0,1,4,0,0,100,0,0,10,14
12,01,AL,2,3359.2766,AL,04,17,02,2703,201703,12,5,0,0,100,0,0,1,2,100,0,0,0,0,01, 
12,01,AL,2,3359.2766, ,02,08,01,32000,195000,.,5,0,0,100,0,0,1,7,.,.,.,.,.,23, 
12,01,AL,2,3359.2766,AL,03,16,01,2500,185000,15,1,0,0,3,97,0,1,2,98,0,2,0,0,18,12
12,01,AL,2,3359.2766, ,04,05,01,17240,84347,.,5,0,0,100,0,0, ,7,.,.,.,.,.,10, 
12,01,AL,2,3359.2766,AL,04,03,01,22000,48000,21,5,0,0,100,0,0,1,2,70,15,15,0,0,14, 
12,01,AL,2,3359.2766,AL,04,04,01,20000,86000,15,5,0,0,50,50,0,1,2,75,0,0,25,0,14, 
12,01,AL,2,3359.2766,AL,04,04,01,4032,18800,23,5,0,0,100,0,0,1,6,0,0,0,0,100,10, 
12,01,AL,2,3359.2766,AL,04,05,01,9000,37678,18,5,0,0,100,0,0,1,2,85,14,1,0,0,10, 
12,01,AL,2,3359.2766,AL,04,17,01,2194,127000,15,5,0,0,100,0,0,1,1,10,0,0,0,0,04, 
12,01,AL,2,3359.2766,AL,04,03,01,6000,19000,18,5,0,0,100,0,0,2,2,80,10,5,5,0,04, 
12,01,AL,2,3359.2766,AL,04,07,02,21840,163850,14,5,0,0,100,0,0,1,3,0,98,1,1,0,01, 
12,01,AL,2,3359.2766,AL,04,07,01,10000,51000,15,5,0,0,100,0,0,1,2,90,0,0,10,0,01, 
12,01,AL,2,3359.2766,AL,04,04,01,70000,145000,15.5,1,0,0,20,80,0,1,2,20,20,20,20,20,15,14
12,01,AL,2,3359.2766, ,03,13,01,0,109118,.,6,.,.,.,.,.,1,8,.,.,.,.,.,03, 
12,01,AL,2,3359.2766,AL,04,02,01,17274,35274,22,5,0,0,100,0,0,1,2,80,0,0,20,0,24, 
12,01,AL,2,3359.2766,AL,04,09,02,12521,89976,17.3,5,0,0,100,0,0,1,5,50,0,0,50,0,01, 
12,01,AL,2,3359.2766,AL,04,02,01,15180,38865,15.2,1,0,0,25,75,0,1,2,40,40,15,5,0,01,14
12,01,AL,2,3359.2766,AL,04,16,01,600,92000,18,5,0,0,100,0,0,1,2,100,0,0,0,0,01, 
12,01,AL,2,3359.2766,AL,04,03,01,14697,51438,15,1,0,0,0,100,0,1,2,100,0,0,0,0,15,12
12,01,AL,2,3359.2766, ,04,01,01,10000,36000,18,5,0,0,100,0,0,1,2,95,0,5,0,0,04, 
12,01,AL,2,3359.2766,AL,02,09,01,31000,244000,16,1,0,0,0,100,0,1,2,90,10,0,0,0,01, 
12,01,AL,2,3359.2766, ,04,01,01,25000,50000,20,1,0,0,0,100,0,1,2,90,8,1,0,1,04,10
12,01,AL,2,3359.2766, ,04,03,01,17073,48715,.,5,0,0,100,0,0, ,7,.,.,.,.,.,04, 
12,01,AL,2,3359.2766,AL,04,01,01,10863,15683,24.1,5,0,0,100,0,0,2,2,60,10,0,0,30,02, 
12,01,AL,2,3359.2766,AL,04,05,01,27000,113000,20,5,0,0,100,0,0,1,3,0,85,10,0,5,07, 
12,01,AL,2,3359.2766,AL,02,06,01,25000,97530,19,5,0,0,100,0,0,1,2,75,25,0,0,0,02, 
12,01,AL,2,3359.2766,AL,02,05,02,23000,114000,24,5,0,0,100,0,0,1,2,90,6,2,1,1,03, 
12,01,AL,2,3359.2766,AL,04,02,01,15000,35711,24,5,0,0,100,0,0,1,2,75,25,0,0,0,01, 
12,01,AL,2,3359.2766,AL,03,03,01,24052,44104,14,1,0,0,0,100,0,1,3,25,75,0,0,0,04,10
12,01,AL,2,3359.2766,AL,04,09,01,15000,132644,.,5,0,0,100,0,0,1,2,90,0,0,10,0,04, 
12,01,AL,2,3359.2766,AL,04,05,01,33500,154310,21.8,5,0,0,100,0,0,2,2,99,1,0,0,0,10, 
12,01,AL,2,3359.2766,AL,04,05,01,15000,65000,15,5,0,0,100,0,0,1,2,90,5,5,0,0,04, 
12,01,AL,2,3359.2766,AL,04,03,01,14000,40000,15,5,0,0,90,10,0,1,2,70,10,10,10,0,07, 
12,01,AL,2,3359.2766,AL,02,04,01,20000,82000,24.5,5,0,0,100,0,0,1,2,70,5,5,20,0,03, 
12,01,AL,2,3359.2766, ,04,02,01,6318,33318,18,1,0,0,10,90,0,1,2,100,0,0,0,0,14,14
12,01,AL,2,3359.2766, ,04,17,01,1000,187020,18.5,1,0,0,0,100,0,1,2,100,0,0,0,0,01,03
12,01,AL,2,3359.2766,AL,04,01,01,23000,26270,20,5,0,0,100,0,0,1,2,80,10,0,10,0,24, 
12,01,AL,2,3359.2766,AL,04,15,01,3000,147000,18,5,0,0,100,0,0,1,2,100,0,0,0,0,01, 
12,01,AL,2,3359.2766, ,04,07,01,17302,104875,.,5,0,0,100,0,0, ,7,.,.,.,.,.,09, 
12,01,AL,2,3359.2766,AL,03,01,01,10240,10240,14,1,0,0,0,100,0,1,2,100,0,0,0,0,03,14
12,01,AL,2,3359.2766,AL,04,02,01,20000,38000,15,5,0,0,100,0,0,1,2,99,0,0,1,0,18, 
12,01,AL,2,3359.2766,AL,04,05,01,12000,94000,14,1,0,0,0,100,0,1,2,95,3,2,0,0,04,01
12,01,AL,2,3359.2766,AL,04,02,02,6500,9600,18,5,0,0,100,0,0,1,5,0,0,0,100,0,18, 
12,01,AL,2,3359.2766,AL,02,10,01,24000,142257,23.5,5,0,0,100,0,0,1,2,80,15,5,0,0,17, 
12,01,AL,2,3359.2766,AL,04,03,01,15000,46000,20,5,0,0,100,0,0,1,2,100,0,0,0,0,01, 
12,01,AL,2,3359.2766, ,02,12,01,30000,237000,18,5,0,0,100,0,0,1,2,90,10,0,0,0,13, 
12,01,AL,2,3359.2766, ,04,07,01,12977,104875,12,5,0,0,100,0,0,1,7,.,.,.,.,.,01, 
12,01,AL,2,3359.2766,AL,04,16,01,14000,168473,10,5,0,0,100,0,0,1,2,100,0,0,0,0,01, 
12,01,AL,2,3359.2766,AL,02,07,01,20000,140000,20,5,0,0,100,0,0,1,2,80,20,0,0,0,17, 
12,01,AL,2,3359.2766,AL,04,08,01,12900,112822,.,5,0,0,100,0,0,1,2,98,0,0,0,2,15, 
12,01,AL,2,3359.2766,AL,04,10,01,2000,175000,15,5,0,0,100,0,0,1,2,100,0,0,0,0,15, 
12,01,AL,2,3359.2766,AL,04,10,01,3650,151857,15,5,0,0,100,0,0,1,2,90,5,4,1,0,10, 
12,01,AL,2,3359.2766,AL,02,03,02,12000,30000,20,5,0,0,100,0,0,1,2,55,20,15,10,0,03, 
12,01,AL,2,3359.2766,AL,04,08,01,5000,133713,20,5,0,0,100,0,0,1,3,0,100,0,0,0,04, 
12,01,AL,2,3359.2766,AL,04,03,01,25000,75000,15,5,0,0,70,30,0,1,2,100,0,0,0,0,01, 
12,01,AL,2,3359.2766,AL,04,06,01,11000,75000,18,5,0,0,80,20,0, ,2,70,30,0,0,0,13, 
12,01,AL,2,3359.2766,AL,02,02,01,6800,14216,15.6,5,0,0,100,0,0, ,7,.,.,.,.,.,03, 
12,01,AL,2,3359.2766, ,04,01,01,16440,30841,.,1,0,0,0,100,0, ,7,.,.,.,.,.,04,03
12,01,AL,2,3359.2766,AL,03,14,01,13921,133475,.,5,0,0,100,0,0,1,1,0,0,0,0,0,17, 
12,01,AL,2,3359.2766,AL,04,03,01,18000,48901,21.7,5,0,0,100,0,0,1,2,67,13,9,7,4,04, 
12,01,AL,2,3359.2766,AL,04,01,02,18000,21000,13,5,0,0,100,0,0,1,2,60,10,30,0,0,01, 
12,01,AL,2,3359.2766,AL,04,11,01,20000,220000,15,5,0,0,100,0,0,2,2,80,5,5,0,0,10, 
12,01,AL,2,3359.2766,AL,04,05,02,20000,98000,23,5,0,0,100,0,0,1,2,90,0,0,10,0,04, 
12,01,AL,2,3359.2766,AL,04,13,01,10000,39641,.,5,0,0,100,0,0,1,2,100,0,0,0,0,10, 
12,01,AL,2,3359.2766,AL,04,13,01,6917,131050,16.9,1,0,0,40,60,0,2,2,100,0,0,0,0,09,14
12,01,AL,2,3359.2766,AL,02,04,02,12000,51000,24,5,0,0,100,0,0,1,5,30,3,17,50,0,23, 
12,01,AL,2,3359.2766, ,03,03,01,18625,48715,.,1,0,0,0,100,0, ,7,.,.,.,.,.,23, 
12,01,AL,2,3359.2766,AL,04,04,02,11000,66116,.,5,0,0,100,0,0,1,2,85,10,5,0,0,01, 
12,01,AL,2,3359.2766, ,03,03,02,6208,48715,.,1,0,0,0,100,0, ,7,.,.,.,.,.,03,06
12,01,AL,2,3359.2766, ,03,08,01,12900,125513,.,5,0,0,100,0,0,1,2,99,0,1,0,0,01, 
12,01,AL,2,3359.2766, ,04,09,01,35000,156000,16,5,0,0,100,0,0,1,3,0,100,0,0,0,06, 
12,01,AL,2,3359.2766,AL,04,17,01,10568,133205,30,5,0,0,100,0,0,1,2,80,10,10,0,0,01, 
12,01,AL,2,3359.2766,AZ,04,02,01,15000,25000,15,5,0,0,100,0,0,1,2,84,5,5,5,1,03, 
12,01,AL,2,3359.2766,AL,02,08,01,10000,100000,18,5,0,0,100,0,0,1,7,.,.,.,.,.,04, 
12,01,AL,2,3359.2766,AL,02,06,01,8000,84696,18,5,0,0,100,0,0,1,2,99,0,0,0,1,23, 
12,01,AL,2,3359.2766,AL,03,03,01,5000,34000,16,5,0,0,100,0,0,1,2,97,1,0,0,2,01, 
12,01,AL,2,3359.2766,AL,03,11,01,5000,90000,15,1,0,0,0,100,0,1,2,100,0,0,0,0,06,14
12,01,AL,2,3359.2766,AL,04,05,02,12000,110000,20,5,0,0,100,0,0,1,2,75,0,25,0,0,04, 
12,01,AL,2,3359.2766,AL,04,06,02,12868,88000,13.5,5,0,0,100,0,0,1,2,90,9,1,0,0,18, 
12,01,AL,2,3359.2766,AL,04,13,01,500,135000,23,5,0,0,100,0,0,2,3,0,100,0,0,0,10, 
12,01,AL,2,3359.2766, ,01,15,01,7421,151510,.,5,0,0,100,0,0,1,7,.,.,.,.,.,03, 
12,01,AL,2,3359.2766,AL,04,07,01,17302,104875,.,5,0,0,100,0,0,1,2,100,0,0,0,0,10, 
12,01,AL,2,3359.2766,AL,02,05,02,25000,111000,16,5,0,0,100,0,0,1,2,90,0,8,0,2,17, 
12,01,AL,2,3359.2766, ,04,12,01,0,157173,.,6,.,.,.,.,.,1,8,.,.,.,.,.,01, 
12,01,AL,2,3359.2766,AL,04,04,01,5000,19000,19,5,0,0,100,0,0,1,2,100,0,0,0,0,24, 
12,01,AL,2,3359.2766,AL,01,02,01,20000,40000,19,5,0,0,100,0,0,1,2,40,20,20,10,10,04, 
12,01,AL,2,3359.2766,AL,04,12,01,100,140000,18,5,0,0,100,0,0,1,2,100,0,0,0,0,04, 
12,01,AL,2,3359.2766,AL,02,03,01,18000,44000,22,5,0,0,100,0,0,1,2,85,0,15,0,0,02, 
12,01,AL,2,3359.2766, ,02,06,01,20000,69000,19,5,0,0,75,25,0,1,2,70,10,20,0,0,15, 
12,01,AL,2,3359.2766,AL,04,12,01,5000,147420,20.1,5,0,0,100,0,0,1,2,90,0,0,0,0,10, 
12,01,AL,2,3359.2766,AL,04,08,01,5000,125513,.,5,0,0,100,0,0,1,2,95,5,0,0,0,10, 
12,01,AL,2,3359.2766,AL,04,03,01,21208,40000,20,5,0,0,100,0,0,1,4,0,0,100,0,0,01, 
12,01,AL,2,3359.2766,AL,04,17,02,10000,130190,19,5,0,0,100,0,0,1,2,50,50,0,0,0,01, 
12,01,AL,2,3359.2766, ,04,11,01,15000,160000,20,5,0,0,100,0,0,1,3,0,100,0,0,0,15, 
12,01,AL,2,3359.2766,AL,04,03,01,34208,48715,18.5,5,0,0,100,0,0,1,2,70,20,10,0,0,04, 
12,01,AL,2,3359.2766,AL,04,01,01,14267,23000,20,1,0,0,15,85,0,1,2,80,20,0,0,0,04,14
12,01,AL,2,3359.2766,AL,03,08,02,12000,155141,11,5,0,0,95,5,0,1,2,80,15,5,0,0,04, 
12,01,AL,2,3359.2766,AL,02,09,01,31490,220434,25,5,0,0,100,0,0,1,3,5,90,5,0,0,23, 
12,01,AL,2,3359.2766,AL,02,08,01,5000,125513,.,1,0,0,0,100,0,1,2,100,0,0,0,0,18,14
12,01,AL,2,3359.2766,AL,04,04,01,10000,45000,19,5,0,0,100,0,0,1,2,100,0,0,0,0,01, 
12,01,AL,2,3359.2766, ,04,13,01,2000,80000,.,5,0,0,100,0,0,1,7,.,.,.,.,.,01, 
12,01,AL,2,3359.2766,AL,04,03,01,10000,40000,17.5,5,0,0,100,0,0,1,2,50,50,0,0,0,15, 
12,01,AL,2,3359.2766,AL,02,08,01,6982,157464,25.7,5,0,0,100,0,0,1,4,30,10,30,20,10,01, 
12,01,AL,2,3359.2766, ,04,08,02,4300,125513,.,5,0,0,100,0,0, ,7,.,.,.,.,.,04, 
12,01,AL,2,3359.2766,AL,02,12,01,10000,141495,20,5,0,0,100,0,0,1,2,90,0,0,0,10,23, 
12,01,AL,2,3359.2766,AL,04,01,01,26000,29000,15,5,0,0,100,0,0,1,2,75,15,5,5,0,01, 
12,01,AL,2,3359.2766,AL,04,04,02,12000,60000,23,5,0,0,100,0,0,1,2,100,0,0,0,0,18, 
12,01,AL,2,3359.2766,AL,04,07,01,15000,91000,21.4,5,0,0,100,0,0,1,2,75,13,0,12,0,06, 
12,01,AL,2,3359.2766, ,03,13,01,5798,109118,.,5,0,0,100,0,0,1,7,.,.,.,.,.,03, 
12,01,AL,2,3359.2766,AL,04,15,01,4000,167000,15,1,0,0,20,80,0,1,2,100,0,0,0,0,01,11
12,01,AL,2,3359.2766, ,02,03,01,18625,48715,.,5,0,0,100,0,0, ,7,.,.,.,.,.,03, 
12,01,AL,2,3359.2766,AL,03,17,01,12000,144709,16,1,0,0,0,100,0,1,2,100,0,0,0,0,03,13
12,01,AL,2,3359.2766,AL,04,09,01,2000,148000,18,5,0,0,100,0,0,1,3,0,100,0,0,0,01, 
12,01,AL,2,3359.2766,AL,04,07,01,1000,83541,22.6,5,0,0,100,0,0,1,2,98,0,0,2,0,18, 
12,01,AL,2,3359.2766,AL,04,04,01,23127,84000,.,5,0,0,100,0,0,1,2,50,50,0,0,0,01, 
12,01,AL,2,3359.2766,AL,04,01,01,20000,26000,.,5,0,0,100,0,0,1,3,0,100,0,0,0,04, 
12,01,AL,2,3359.2766, ,04,04,02,18761,66116,.,5,0,0,100,0,0, ,7,.,.,.,.,.,04, 
12,01,AL,2,3359.2766,AL,04,01,01,7000,18000,22,5,0,0,100,0,0,1,3,50,50,0,0,0,14, 
12,01,AL,2,3359.2766,AL,04,01,02,12000,15000,17.1,5,0,0,100,0,0,1,2,90,5,5,0,0,15, 
12,01,AL,2,3359.2766,AL,04,07,01,12000,68000,16,5,0,0,100,0,0,1,2,99,0,1,0,0,15, 
12,01,AL,2,3359.2766,AL,02,05,01,30000,120000,18,1,0,0,10,90,0,1,2,75,5,10,10,0,04,14
12,01,AL,2,3359.2766,AL,04,09,01,18000,117000,14,5,0,0,100,0,0,1,2,100,0,0,0,0,09, 
12,01,AL,2,3359.2766,AL,04,17,01,5000,125000,12,5,0,0,100,0,0,1,4,0,50,50,0,0,01, 
12,01,AL,2,3359.2766,AL,04,02,02,12000,33000,17,5,0,0,100,0,0,1,2,75,0,15,0,10,06, 
12,01,AL,2,3359.2766,AL,04,05,01,12000,98000,18,5,0,0,100,0,0,1,2,90,10,0,0,0,01, 
12,01,AL,2,3359.2766,AL,02,10,01,11000,110000,19,5,0,0,100,0,0,1,2,69,9,10,0,10,03, 
12,01,AL,2,3359.2766,AL,04,03,02,22000,50000,20,5,0,0,100,0,0,1,6,0,0,0,0,100,24, 
12,01,AL,2,3359.2766,AL,04,04,01,20944,60944,18,5,0,0,100,0,0,1,2,95,5,0,0,0,04, 
12,01,AL,2,3359.2766,AL,04,05,01,15747,65000,15,5,0,0,100,0,0,1,2,80,10,5,5,0,10, 
12,01,AL,2,3359.2766, ,04,12,01,20000,185000,15,5,0,0,100,0,0,1,7,.,.,.,.,.,04, 
12,01,AL,2,3359.2766,AL,02,03,02,10000,58100,17,5,0,0,100,0,0,1,2,50,35,10,5,0,23, 
12,01,AL,2,3359.2766,AL,02,13,03,10000,138000,15,5,0,0,100,0,0,1,2,100,0,0,0,0,13, 
12,01,AL,2,3359.2766,AL,04,16,01,5000,215900,20,5,0,0,100,0,0,1,2,100,0,0,0,0,10, 
12,01,AL,2,3359.2766, ,04,14,01,3595,133475,.,5,0,0,100,0,0, ,7,.,.,.,.,.,09, 
12,01,AL,2,3359.2766,AL,04,07,01,14000,82000,20.1,1,0,0,15,85,0,1,2,95,0,5,0,0,23,09
12,01,AL,2,3359.2766, ,02,08,01,12900,125513,.,5,0,0,100,0,0, ,7,.,.,.,.,.,06, 
12,01,AL,2,3359.2766,AL,04,07,01,50000,205000,.,5,0,0,100,0,0,1,2,75,20,0,5,0,06, 
12,01,AL,2,3359.2766,AL,04,01,01,7000,12000,17.1,5,0,0,100,0,0,1,2,95,5,0,0,0,04, 
12,01,AL,2,3359.2766,AL,02,14,01,10786,133475,.,5,0,0,100,0,0,1,7,.,.,.,.,.,04, 
12,01,AL,2,3359.2766,AL,04,10,01,20000,165550,24.1,5,0,0,100,0,0,1,3,50,50,0,0,0,10, 
12,01,AL,2,3359.2766,AL,04,14,01,12000,125000,16,5,0,0,100,0,0,1,2,75,25,0,0,0,06, 
12,01,AL,2,3359.2766,AL,04,09,01,16819,121799,.,5,0,0,100,0,0,1,2,100,0,0,0,0,15, 
12,01,AL,2,3359.2766, ,03,08,01,12900,125513,.,1,0,0,0,100,0, ,7,.,.,.,.,.,17,07
12,01,AL,2,3359.2766,AL,04,02,02,15000,36000,17,5,0,0,100,0,0,1,4,15,25,25,25,10,18, 
12,01,AL,2,3359.2766, ,03,03,01,11500,33795,15,1,0,0,0,100,0,1,6,0,0,0,0,100,01,14
12,01,AL,2,3359.2766, ,04,15,01,16000,90000,10,5,0,0,100,0,0,1,2,100,0,0,0,0,04, 
12,01,AL,2,3359.2766,AL,04,02,01,10000,20000,19.5,5,0,0,100,0,0,1,2,90,10,0,0,0,04, 
12,01,AL,2,3359.2766,AL,02,02,01,25000,59193,20,5,0,0,100,0,0,1,2,70,20,0,0,10,07, 
12,01,AL,2,3359.2766,AL,04,01,01,26370,30841,16,5,0,0,100,0,0,1,2,75,25,0,0,0,04, 
12,01,AL,2,3359.2766,AL,04,15,01,9000,107000,15,5,0,0,100,0,0,2,2,80,0,10,0,0,10, 
12,01,AL,2,3359.2766,AL,03,07,01,11000,165000,12.5,1,0,0,20,80,0,1,2,90,9,1,0,0,03,06
12,01,AL,2,3359.2766,AL,04,06,01,40000,135000,17.5,5,0,0,100,0,0,1,2,35,30,20,15,0,01, 
12,01,AL,2,3359.2766,AL,02,02,01,15821,34283,.,5,0,0,100,0,0,1,7,.,.,.,.,.,13, 
12,01,AL,2,3359.2766,AL,04,04,01,18000,60000,13,5,0,0,100,0,0,1,4,0,50,50,0,0,01, 
12,01,AL,2,3359.2766, ,04,11,01,12293,145578,.,5,0,0,100,0,0, ,7,.,.,.,.,.,01, 
12,01,AL,2,3359.2766, ,04,05,01,18400,104083,22,5,0,0,100,0,0,1,2,90,10,0,0,0,10, 
12,01,AL,2,3359.2766,AL,02,07,01,17000,136088,18,5,0,0,100,0,0,1,2,80,10,0,0,10,15, 
12,01,AL,2,3359.2766,AL,02,03,01,20000,57000,21,1,0,0,10,90,0,1,7,.,.,.,.,.,03,13
12,01,AL,2,3359.2766,AL,04,03,01,30000,34000,22,5,0,0,100,0,0,1,2,90,0,0,0,10,24, 
12,01,AL,2,3359.2766,AL,02,04,01,18761,66116,.,1,0,0,50,50,0,1,3,0,80,0,0,0,04,06
12,01,AL,2,3359.2766,AL,04,06,01,18441,119441,14,5,0,0,100,0,0,1,3,50,50,0,0,0,06, 
12,01,AL,2,3359.2766,AL,02,06,01,15000,64583,.,5,0,0,100,0,0,1,2,100,0,0,0,0,07, 
12,01,AL,2,3359.2766,AL,04,03,01,12000,53900,21,5,0,0,100,0,0,1,2,80,10,10,0,0,01, 
12,01,AL,2,3359.2766,AL,03,10,01,7233,146509,.,5,0,0,100,0,0,1,1,90,0,0,0,0,01, 
12,01,AL,2,3359.2766,AL,03,17,01,19500,186895,14,1,0,0,0,100,0,1,2,95,5,0,0,0,03,06
12,01,AL,2,3359.2766, ,04,13,01,13912,109118,.,5,0,0,100,0,0, ,7,.,.,.,.,.,04, 
12,01,AL,2,3359.2766, ,04,04,01,18761,66116,.,5,0,0,100,0,0, ,7,.,.,.,.,.,03, 
12,01,AL,2,3359.2766,AL,04,11,01,7000,150000,18,5,0,0,85,15,0,1,2,95,4,0,0,0,13, 
12,01,AL,2,3359.2766,AL,03,17,01,4781,146277,15,1,0,0,0,100,0,1,7,.,.,.,.,.,01,12
12,01,AL,2,3359.2766,AL,04,16,01,500,149698,12,5,0,0,100,0,0,1,2,100,0,0,0,0,10, 
